order_id,customer_id,restaurant_id,order_datetime,order_value,discount_amount,delivery_fee,commission_pct,operational_cost
2325,184,471,2024-03-29 00:29:00,454.77,0.0,20,0.15,23.04
2326,226,89,2024-03-27 15:01:00,132.59,6.63,20,0.2,13.43
2327,777,485,2024-03-17 11:28:00,385.49,0.0,30,0.2,19.26
2328,790,411,2024-02-16 01:33:00,988.05,148.21,20,0.2,30.76
2329,1933,385,2024-01-31 04:23:00,147.53,0.0,50,0.2,21.4
2330,1113,341,2024-02-19 11:29:00,824.68,41.23,50,0.15,23.78
2331,688,315,2024-01-28 19:59:00,327.94,0.0,20,0.2,17.28
2332,530,241,2024-01-15 04:04:00,206.48,0.0,50,0.15,13.75
2333,1395,266,2024-03-27 16:05:00,116.85,0.0,40,0.18,16.17
2334,972,223,2024-02-19 14:47:00,143.45,0.0,30,0.15,18.25
2335,936,236,2024-01-03 17:54:00,255.99,12.8,20,0.15,17.88
2336,1937,153,2024-03-16 02:03:00,229.85,0.0,40,0.2,24.47
2337,1423,468,2024-03-30 18:07:00,383.85,0.0,20,0.15,16.49
2338,106,57,2024-02-18 12:08:00,237.64,0.0,40,0.15,10.03
2339,1295,322,2024-03-07 22:51:00,114.82,17.22,30,0.2,18.15
2340,1999,375,2024-03-15 12:04:00,154.48,0.0,40,0.18,11.76
2341,831,112,2024-03-24 13:27:00,352.45,0.0,20,0.15,26.61
2342,1527,15,2024-02-08 10:11:00,141.07,0.0,40,0.18,19.88
2343,679,412,2024-02-08 20:11:00,24.72,0.0,20,0.15,14.89
2344,1549,269,2024-01-13 19:20:00,96.89,0.0,20,0.18,17.5
2345,849,114,2024-02-10 13:27:00,183.5,0.0,50,0.2,20.67
2346,1056,252,2024-02-26 12:04:00,163.58,0.0,50,0.15,18.54
2347,393,500,2024-01-22 10:58:00,370.28,37.03,40,0.2,17.12
2348,40,374,2024-02-02 10:40:00,352.04,0.0,50,0.18,19.64
2349,660,142,2024-03-14 04:46:00,684.68,0.0,50,0.2,23.41
2350,1242,114,2024-03-25 06:12:00,168.68,8.43,20,0.18,18.91
2351,1755,450,2024-02-01 13:08:00,941.26,94.13,30,0.18,23.95
2352,981,290,2024-01-11 17:07:00,290.51,0.0,50,0.15,16.59
2353,1106,483,2024-03-07 02:17:00,185.58,0.0,40,0.15,11.09
2354,845,357,2024-01-16 09:29:00,492.37,49.24,20,0.15,29.09
2355,1744,25,2024-03-10 06:31:00,186.39,9.32,40,0.15,19.52
2356,201,368,2024-03-21 00:02:00,490.35,24.52,30,0.15,22.36
2357,447,310,2024-02-01 12:59:00,70.96,0.0,50,0.2,10.05
2358,1868,255,2024-02-05 11:05:00,632.93,0.0,40,0.2,17.95
2359,1452,463,2024-03-19 18:16:00,638.55,63.86,40,0.2,29.11
2360,1062,268,2024-02-16 20:47:00,260.72,0.0,20,0.15,17.66
2361,1235,126,2024-03-01 18:10:00,286.58,0.0,40,0.15,12.07
2362,444,393,2024-02-25 02:43:00,1049.02,0.0,50,0.18,34.61
2363,1351,250,2024-02-21 17:41:00,200.24,10.01,40,0.2,9.6
2364,761,287,2024-03-09 11:52:00,334.08,33.41,20,0.18,18.18
2365,227,334,2024-01-07 05:45:00,70.52,3.53,50,0.15,13.01
2366,48,477,2024-01-23 16:01:00,301.88,0.0,50,0.2,23.99
2367,1042,53,2024-03-27 00:01:00,195.69,9.78,30,0.2,23.72
2368,912,368,2024-01-16 21:37:00,354.14,17.71,40,0.15,14.24
2369,1463,43,2024-02-01 16:52:00,384.21,38.42,30,0.18,23.22
2370,1831,166,2024-01-05 03:33:00,531.7,0.0,30,0.2,28.71
2371,1732,42,2024-02-27 20:50:00,567.8,0.0,20,0.2,22.81
2372,187,380,2024-02-20 20:50:00,360.22,0.0,40,0.15,17.1
2373,345,456,2024-02-16 07:13:00,333.24,0.0,20,0.18,11.96
2374,224,176,2024-03-23 21:14:00,374.14,18.71,30,0.15,20.93
2375,830,67,2024-02-07 17:09:00,290.51,0.0,20,0.2,13.52
2376,488,66,2024-03-21 17:36:00,643.82,0.0,40,0.15,18.99
2377,1933,400,2024-03-12 08:56:00,859.1,0.0,20,0.2,22.24
2378,877,83,2024-02-09 09:18:00,661.64,0.0,30,0.15,32.65
2379,849,350,2024-03-11 12:58:00,494.11,0.0,30,0.15,27.75
2380,1253,105,2024-02-17 18:49:00,276.93,0.0,40,0.15,24.97
2381,1414,400,2024-01-16 17:07:00,726.86,0.0,40,0.2,33.66
2382,979,287,2024-02-06 13:01:00,192.69,28.9,30,0.18,18.23
2383,1613,374,2024-03-08 20:49:00,148.23,7.41,30,0.15,17.06
2384,1017,186,2024-02-08 06:04:00,93.71,4.69,40,0.15,19.58
2385,188,284,2024-01-11 12:31:00,1306.54,65.33,20,0.2,45.33
2386,1882,4,2024-02-22 13:31:00,748.12,37.41,40,0.2,28.8
2387,270,138,2024-01-19 13:41:00,413.78,0.0,20,0.2,15.07
2388,1631,179,2024-03-02 10:44:00,197.9,0.0,20,0.2,10.93
2389,310,237,2024-01-27 11:30:00,141.37,14.14,40,0.15,17.73
2390,1156,18,2024-02-18 17:32:00,282.38,0.0,40,0.15,11.86
2391,1575,303,2024-03-12 23:30:00,71.01,0.0,40,0.15,15.6
2392,1096,416,2024-02-12 07:16:00,256.78,0.0,20,0.15,24.59
2393,1817,414,2024-02-11 02:59:00,984.01,0.0,20,0.2,24.73
2394,845,420,2024-03-21 12:04:00,387.78,0.0,40,0.15,15.54
2395,1696,9,2024-03-08 11:45:00,614.67,30.73,20,0.2,31.46
2396,1211,420,2024-03-16 20:42:00,391.69,0.0,20,0.2,20.17
2397,486,29,2024-03-12 04:32:00,429.13,0.0,20,0.2,17.89
2398,1215,144,2024-01-26 20:36:00,373.22,0.0,40,0.18,16.2
2399,1446,348,2024-02-17 03:22:00,509.93,0.0,30,0.15,28.16
2400,120,149,2024-01-10 17:04:00,383.41,57.51,50,0.2,19.11
2401,220,64,2024-01-01 17:22:00,334.58,0.0,40,0.2,21.23
2402,53,367,2024-01-10 01:43:00,905.31,45.27,20,0.2,27.76
2403,1758,450,2024-02-07 10:38:00,191.73,0.0,20,0.18,17.01
2404,1475,380,2024-01-15 05:30:00,330.81,0.0,20,0.2,23.56
2405,1436,187,2024-01-29 10:47:00,457.27,45.73,40,0.15,19.22
2406,1667,366,2024-02-09 05:12:00,318.05,0.0,20,0.2,17.33
2407,1261,227,2024-03-28 21:36:00,329.41,16.47,50,0.2,18.24
2408,758,118,2024-03-11 20:35:00,326.26,0.0,50,0.2,20.51
2409,738,412,2024-03-16 01:09:00,1176.19,0.0,20,0.18,33.09
2410,720,439,2024-02-20 13:58:00,471.08,0.0,30,0.18,21.11
2411,406,356,2024-01-16 04:36:00,677.51,33.88,30,0.2,26.77
2412,608,254,2024-03-20 23:08:00,166.3,16.63,20,0.2,13.65
2413,1021,31,2024-02-26 19:50:00,45.24,6.79,50,0.18,6.01
2414,422,161,2024-02-12 02:50:00,257.02,38.55,40,0.2,14.19
2415,712,215,2024-01-02 14:22:00,296.7,0.0,20,0.18,23.17
2416,247,444,2024-01-14 04:57:00,633.92,0.0,20,0.18,21.93
2417,72,169,2024-01-30 09:11:00,138.8,0.0,20,0.2,20.11
2418,1854,81,2024-01-01 06:01:00,475.99,0.0,30,0.2,20.65
2419,185,46,2024-01-27 13:41:00,193.43,0.0,40,0.2,21.86
2420,6,49,2024-03-25 14:34:00,85.35,0.0,40,0.18,12.34
2421,1230,449,2024-01-12 22:11:00,221.5,0.0,30,0.15,13.82
2422,1568,298,2024-03-20 18:56:00,380.69,38.07,30,0.2,16.18
2423,1635,407,2024-01-29 15:06:00,287.78,43.17,30,0.18,15.3
2424,906,368,2024-01-21 08:47:00,511.55,25.58,30,0.2,18.21
2425,387,283,2024-02-19 01:08:00,291.7,14.58,30,0.18,22.09
2426,1792,473,2024-02-27 06:33:00,167.64,0.0,40,0.18,23.08
2427,699,416,2024-02-14 14:23:00,540.86,0.0,40,0.18,21.78
2428,1100,467,2024-03-14 20:09:00,383.59,0.0,30,0.2,17.67
2429,1201,88,2024-02-25 02:33:00,459.15,0.0,50,0.15,23.75
2430,827,121,2024-02-22 07:15:00,288.5,0.0,30,0.2,17.23
2431,1823,3,2024-02-18 15:32:00,433.83,0.0,50,0.15,14.4
2432,349,316,2024-03-13 17:55:00,336.71,16.84,40,0.15,16.9
2433,1279,460,2024-02-14 04:24:00,307.67,0.0,40,0.15,23.16
2434,1861,227,2024-03-07 10:10:00,102.42,0.0,40,0.18,8.08
2435,1726,79,2024-01-11 02:10:00,233.81,0.0,30,0.18,13.56
2436,308,145,2024-01-07 11:10:00,329.96,33.0,40,0.18,26.22
2437,1369,242,2024-01-24 19:21:00,533.34,80.0,40,0.18,19.91
2438,1151,32,2024-02-11 03:50:00,1087.86,0.0,30,0.18,39.53
2439,1961,263,2024-03-03 01:05:00,889.78,0.0,30,0.18,36.28
2440,287,211,2024-02-02 00:24:00,289.98,0.0,50,0.2,21.03
2441,766,71,2024-01-16 02:15:00,179.47,26.92,30,0.15,15.71
2442,725,384,2024-03-17 07:39:00,650.22,0.0,20,0.15,32.34
2443,762,197,2024-02-20 04:45:00,334.3,0.0,40,0.15,26.14
2444,1620,58,2024-03-05 16:53:00,672.7,0.0,20,0.18,28.0
2445,1511,424,2024-01-05 20:45:00,194.72,19.47,20,0.18,20.08
2446,383,469,2024-02-09 23:24:00,307.88,0.0,30,0.18,24.37
2447,1430,112,2024-02-05 18:16:00,181.5,0.0,50,0.15,10.24
2448,388,48,2024-01-21 18:18:00,247.63,0.0,40,0.18,18.43
2449,525,435,2024-03-02 20:34:00,162.72,0.0,50,0.15,21.21
2450,1581,185,2024-03-22 00:19:00,285.08,0.0,40,0.2,24.4
2451,639,367,2024-03-12 08:22:00,116.46,0.0,30,0.18,22.32
2452,938,327,2024-03-18 05:04:00,73.29,7.33,40,0.15,17.46
2453,1650,165,2024-01-16 01:48:00,393.36,0.0,50,0.18,16.0
2454,1969,215,2024-02-01 06:24:00,198.75,0.0,20,0.18,18.49
2455,276,331,2024-03-16 08:00:00,838.05,0.0,40,0.2,36.6
2456,500,330,2024-03-04 04:43:00,359.14,35.91,40,0.18,21.0
2457,717,121,2024-03-20 15:03:00,544.94,0.0,30,0.15,21.68
2458,337,213,2024-01-11 00:12:00,763.79,0.0,20,0.18,24.35
2459,1974,311,2024-02-08 01:41:00,575.24,28.76,20,0.15,21.74
2460,932,41,2024-01-21 09:38:00,664.46,66.45,30,0.2,29.33
2461,481,353,2024-03-19 04:31:00,918.4,45.92,30,0.15,26.52
2462,1921,404,2024-03-24 05:29:00,228.01,0.0,40,0.2,19.17
2463,911,289,2024-03-06 00:38:00,235.1,11.76,30,0.2,19.11
2464,1997,168,2024-03-21 11:33:00,688.07,0.0,40,0.15,22.72
2465,1297,483,2024-02-24 13:40:00,83.86,0.0,50,0.2,14.24
2466,1944,34,2024-03-27 04:18:00,762.0,38.1,40,0.18,33.24
2467,1082,318,2024-01-22 17:49:00,419.38,20.97,30,0.15,25.32
2468,1352,484,2024-02-28 04:15:00,282.15,14.11,30,0.2,19.44
2469,1755,475,2024-03-22 00:47:00,849.45,42.47,40,0.15,32.0
2470,109,275,2024-01-02 16:35:00,581.69,0.0,50,0.15,17.16
2471,1303,427,2024-03-17 00:30:00,370.09,37.01,20,0.15,13.74
2472,1710,197,2024-03-02 14:20:00,227.72,34.16,50,0.15,15.18
2473,328,191,2024-03-30 16:44:00,547.36,0.0,20,0.18,21.7
2474,1800,221,2024-03-11 10:02:00,124.11,0.0,40,0.2,11.95
2475,315,10,2024-01-03 08:26:00,347.69,0.0,30,0.18,21.71
2476,1498,120,2024-02-19 06:56:00,567.47,28.37,20,0.15,25.45
2477,1135,123,2024-02-01 14:23:00,604.57,0.0,50,0.2,27.36
2478,699,247,2024-03-16 05:12:00,143.19,7.16,30,0.15,11.33
2479,781,360,2024-02-19 23:32:00,236.33,0.0,30,0.2,9.77
2480,1959,397,2024-03-21 21:05:00,952.08,142.81,30,0.18,38.55
2481,1253,221,2024-02-20 15:39:00,138.58,13.86,20,0.18,19.36
2482,1521,261,2024-03-02 15:38:00,775.75,77.58,20,0.15,27.37
2483,156,58,2024-01-31 04:24:00,306.42,15.32,50,0.18,11.78
2484,1497,315,2024-02-17 13:15:00,265.01,0.0,30,0.15,13.29
2485,1725,460,2024-02-27 11:18:00,626.54,0.0,40,0.2,18.33
2486,1296,128,2024-01-19 22:37:00,509.37,0.0,30,0.18,22.35
2487,887,187,2024-03-24 14:53:00,125.33,6.27,50,0.2,10.76
2488,1026,205,2024-03-01 04:39:00,1029.84,51.49,30,0.2,33.68
2489,758,86,2024-02-07 12:12:00,93.8,0.0,40,0.15,7.81
2490,722,104,2024-01-03 04:18:00,295.64,0.0,20,0.18,21.58
2491,1535,143,2024-02-04 06:07:00,338.9,0.0,40,0.18,13.29
2492,913,205,2024-03-01 02:05:00,409.31,40.93,40,0.15,17.83
2493,1310,129,2024-03-28 21:26:00,136.0,0.0,40,0.2,17.4
2494,871,246,2024-02-17 16:58:00,533.13,0.0,30,0.18,17.28
2495,13,38,2024-01-02 21:52:00,304.27,0.0,20,0.15,25.76
2496,608,363,2024-01-18 21:25:00,40.53,0.0,20,0.2,8.68
2497,498,109,2024-03-18 05:13:00,121.21,18.18,40,0.18,7.97
2498,1757,309,2024-01-01 13:57:00,20.53,0.0,20,0.15,15.44
2499,238,52,2024-03-06 06:50:00,420.38,0.0,40,0.18,19.13
2500,1118,1,2024-03-29 20:57:00,111.57,0.0,40,0.15,21.74
2501,1362,11,2024-02-23 20:59:00,51.91,0.0,30,0.2,7.35
2502,781,314,2024-03-20 05:41:00,358.34,0.0,50,0.2,17.49
2503,1195,235,2024-03-19 06:10:00,938.67,0.0,20,0.15,32.67
2504,606,128,2024-02-09 13:57:00,260.17,0.0,40,0.2,18.37
2505,661,424,2024-01-25 15:41:00,179.56,0.0,20,0.18,15.91
2506,1648,214,2024-02-01 02:10:00,119.86,11.99,50,0.18,13.16
2507,1591,483,2024-03-19 09:45:00,841.3,42.06,20,0.15,34.35
2508,849,444,2024-03-03 05:28:00,891.63,0.0,20,0.18,24.9
2509,936,243,2024-03-12 21:10:00,109.63,5.48,40,0.18,14.71
2510,1491,44,2024-02-17 08:29:00,713.11,35.66,30,0.18,27.85
2511,628,6,2024-03-02 03:40:00,427.5,0.0,40,0.15,26.82
2512,143,156,2024-03-25 15:47:00,233.18,23.32,30,0.15,13.9
2513,1225,415,2024-02-12 01:54:00,312.88,0.0,20,0.2,15.36
2514,1204,8,2024-02-29 05:09:00,542.39,27.12,50,0.2,28.0
2515,714,5,2024-03-11 13:34:00,337.62,33.76,20,0.15,15.91
2516,1388,362,2024-01-27 00:08:00,541.41,54.14,50,0.2,16.64
2517,479,182,2024-02-28 13:06:00,1297.13,129.71,50,0.18,38.78
2518,565,112,2024-01-27 08:39:00,186.64,9.33,20,0.15,20.12
2519,471,492,2024-02-04 09:25:00,144.26,7.21,20,0.2,10.19
2520,384,273,2024-03-12 12:19:00,326.85,0.0,30,0.2,22.97
2521,1716,422,2024-02-24 09:40:00,166.47,0.0,40,0.15,13.65
2522,926,265,2024-02-26 18:26:00,122.26,6.11,30,0.15,21.67
2523,417,458,2024-01-24 15:09:00,155.68,0.0,40,0.2,9.42
2524,1849,212,2024-02-20 19:29:00,312.68,0.0,50,0.15,15.98
2525,308,78,2024-01-06 18:32:00,882.27,0.0,20,0.15,25.8
2526,649,270,2024-01-27 14:20:00,782.13,39.11,20,0.2,34.1
2527,1718,154,2024-02-08 04:34:00,154.09,7.7,40,0.15,12.27
2528,1391,221,2024-02-29 13:25:00,255.8,12.79,50,0.15,14.1
2529,1025,369,2024-01-03 00:04:00,597.72,0.0,50,0.15,27.52
2530,1068,446,2024-03-16 18:33:00,311.39,15.57,50,0.2,25.46
2531,739,347,2024-01-15 06:02:00,260.35,0.0,20,0.2,19.06
2532,1867,25,2024-01-04 21:43:00,918.04,0.0,30,0.2,37.49
2533,1122,464,2024-01-08 23:00:00,183.85,0.0,50,0.15,18.55
2534,1744,420,2024-01-08 02:34:00,539.71,0.0,40,0.2,18.75
2535,1289,354,2024-02-28 08:39:00,242.62,12.13,50,0.2,21.02
2536,1824,208,2024-02-14 03:38:00,1048.75,104.88,40,0.15,30.42
2537,1807,417,2024-03-03 05:56:00,15.51,0.0,40,0.2,9.94
2538,140,3,2024-02-27 05:30:00,312.3,31.23,30,0.2,23.38
2539,1505,215,2024-02-02 13:45:00,189.98,0.0,40,0.18,12.68
2540,1261,395,2024-01-21 10:20:00,115.94,5.8,40,0.2,12.32
2541,974,112,2024-01-25 20:53:00,611.41,0.0,20,0.15,32.04
2542,1017,442,2024-01-01 06:22:00,489.3,0.0,40,0.2,17.34
2543,953,192,2024-03-21 04:52:00,297.22,0.0,50,0.2,20.43
2544,904,402,2024-01-27 15:13:00,719.75,35.99,30,0.18,25.31
2545,72,47,2024-01-07 12:09:00,241.64,0.0,30,0.15,14.63
2546,1691,489,2024-01-25 07:05:00,166.01,0.0,20,0.15,10.32
2547,1214,428,2024-01-30 08:15:00,308.5,15.42,30,0.15,19.16
2548,1292,221,2024-02-10 11:01:00,183.78,0.0,20,0.2,17.22
2549,1345,187,2024-03-02 22:37:00,108.7,5.44,20,0.15,17.49
2550,107,50,2024-02-12 18:30:00,159.72,7.99,30,0.18,20.01
2551,1256,197,2024-02-01 14:06:00,180.03,27.0,40,0.18,14.79
2552,1066,216,2024-03-25 05:22:00,146.09,7.3,50,0.2,16.0
2553,1726,413,2024-03-25 08:34:00,208.81,0.0,30,0.2,10.15
2554,883,221,2024-02-03 06:03:00,342.77,0.0,30,0.2,18.11
2555,139,380,2024-02-08 09:58:00,179.31,8.97,30,0.2,10.57
2556,615,90,2024-02-05 19:26:00,165.64,0.0,20,0.15,8.32
2557,1707,232,2024-01-01 10:50:00,338.35,0.0,20,0.2,12.66
2558,863,323,2024-01-29 10:17:00,286.27,0.0,30,0.15,11.1
2559,273,258,2024-01-15 18:59:00,496.0,0.0,30,0.18,20.8
2560,1505,153,2024-01-19 15:42:00,271.24,13.56,20,0.2,16.19
2561,416,256,2024-03-08 03:29:00,153.8,0.0,30,0.15,11.06
2562,506,403,2024-01-12 07:52:00,1421.39,0.0,30,0.15,40.41
2563,733,424,2024-01-08 14:23:00,295.66,29.57,20,0.15,12.11
2564,1749,258,2024-02-17 17:34:00,368.46,0.0,50,0.15,16.75
2565,1877,467,2024-01-13 00:45:00,432.43,21.62,30,0.18,14.33
2566,424,65,2024-02-21 13:48:00,372.35,55.85,20,0.15,12.55
2567,1431,190,2024-03-28 04:40:00,216.02,21.6,40,0.2,18.13
2568,1592,91,2024-03-30 17:41:00,629.56,62.96,40,0.15,28.35
2569,390,438,2024-02-19 13:01:00,101.5,0.0,50,0.18,10.91
2570,342,173,2024-02-06 17:19:00,158.29,0.0,50,0.2,18.56
2571,946,247,2024-02-28 15:29:00,156.87,23.53,20,0.18,17.56
2572,614,256,2024-02-16 08:18:00,631.21,0.0,50,0.18,29.26
2573,1957,116,2024-03-24 02:12:00,801.69,0.0,30,0.15,24.12
2574,493,49,2024-02-14 10:50:00,289.36,0.0,40,0.2,18.0
2575,192,227,2024-02-27 08:10:00,260.29,39.04,30,0.15,13.37
2576,499,489,2024-01-03 02:06:00,64.76,0.0,30,0.2,19.36
2577,822,69,2024-02-12 23:16:00,373.47,0.0,30,0.2,22.15
2578,1736,422,2024-02-13 21:48:00,161.32,0.0,20,0.18,9.51
2579,1257,388,2024-02-06 03:36:00,99.98,5.0,40,0.18,12.49
2580,1969,401,2024-01-06 21:45:00,391.53,39.15,40,0.18,13.41
2581,227,126,2024-01-15 05:38:00,254.06,0.0,30,0.2,24.85
2582,1395,437,2024-03-15 18:39:00,408.76,40.88,30,0.2,25.52
2583,139,213,2024-03-18 08:49:00,67.25,0.0,20,0.2,11.64
2584,856,53,2024-01-12 11:05:00,280.6,0.0,40,0.15,16.38
2585,817,112,2024-03-30 15:35:00,530.13,26.51,40,0.2,21.14
2586,1173,159,2024-02-13 09:58:00,621.8,0.0,20,0.18,27.3
2587,1139,240,2024-01-05 14:03:00,271.72,0.0,30,0.18,15.66
2588,1474,150,2024-01-18 04:24:00,281.24,28.12,40,0.18,13.81
2589,1087,139,2024-02-18 01:38:00,234.59,23.46,30,0.2,13.71
2590,104,418,2024-01-10 08:20:00,461.61,0.0,50,0.18,26.17
2591,1875,113,2024-03-23 22:12:00,285.88,14.29,50,0.15,12.26
2592,871,143,2024-02-06 23:53:00,152.24,0.0,30,0.18,14.5
2593,668,370,2024-02-24 22:15:00,434.37,43.44,40,0.2,19.62
2594,273,138,2024-01-20 19:44:00,184.08,0.0,40,0.18,17.04
2595,1030,486,2024-01-05 18:24:00,637.93,0.0,50,0.15,18.67
2596,1171,480,2024-03-03 00:34:00,349.06,17.45,40,0.2,12.48
2597,184,437,2024-02-25 09:30:00,130.54,13.05,40,0.18,18.03
2598,1052,304,2024-01-20 20:33:00,290.61,14.53,50,0.15,18.66
2599,1986,31,2024-02-01 00:17:00,214.52,10.73,40,0.2,11.11
2600,1574,293,2024-01-02 04:49:00,94.18,9.42,30,0.2,12.66
2601,1143,108,2024-01-31 21:55:00,94.2,0.0,40,0.18,14.74
2602,293,284,2024-03-02 00:32:00,125.51,18.83,20,0.18,12.81
2603,1395,159,2024-02-07 16:41:00,788.73,0.0,20,0.18,22.48
2604,1268,326,2024-03-21 10:06:00,503.48,25.17,20,0.18,17.33
2605,1604,14,2024-01-25 06:16:00,866.93,0.0,50,0.18,26.02
2606,1750,122,2024-01-09 14:53:00,469.32,0.0,40,0.15,14.4
2607,1242,215,2024-02-03 02:12:00,746.79,74.68,20,0.18,30.87
2608,177,272,2024-01-21 16:04:00,339.14,0.0,50,0.2,22.08
2609,1323,25,2024-02-14 07:04:00,515.07,51.51,50,0.2,28.52
2610,1700,423,2024-02-01 18:21:00,1290.61,0.0,30,0.2,32.53
2611,58,322,2024-02-20 20:04:00,270.2,0.0,50,0.2,19.64
2612,1293,294,2024-02-24 17:16:00,1029.81,0.0,50,0.18,36.43
2613,308,169,2024-02-23 08:44:00,494.2,0.0,50,0.18,23.99
2614,1594,103,2024-03-29 14:50:00,341.83,0.0,40,0.15,17.17
2615,1312,354,2024-02-11 12:13:00,259.66,12.98,30,0.15,15.08
2616,977,371,2024-03-27 17:27:00,495.42,0.0,50,0.15,16.98
2617,1129,40,2024-03-21 08:58:00,377.55,0.0,20,0.15,27.12
2618,1252,235,2024-02-21 16:32:00,236.51,0.0,20,0.15,11.4
2619,1271,320,2024-03-13 21:04:00,443.71,22.19,20,0.2,24.11
2620,700,89,2024-01-14 09:23:00,251.62,12.58,40,0.18,23.31
2621,1518,100,2024-02-29 02:47:00,219.74,21.97,50,0.2,22.9
2622,83,144,2024-01-18 13:22:00,195.66,0.0,50,0.15,22.78
2623,1210,82,2024-02-14 20:00:00,64.56,0.0,30,0.18,16.19
2624,252,77,2024-02-25 04:15:00,96.88,4.84,50,0.15,8.89
2625,1379,59,2024-02-20 20:10:00,501.42,0.0,40,0.15,22.83
2626,1774,229,2024-03-07 19:55:00,319.87,0.0,40,0.18,17.97
2627,1896,91,2024-03-07 22:16:00,286.26,0.0,30,0.18,20.8
2628,1720,354,2024-02-06 19:04:00,50.76,0.0,40,0.2,12.89
2629,796,395,2024-01-13 18:32:00,461.92,23.1,20,0.2,26.57
2630,897,1,2024-03-08 16:56:00,540.9,54.09,20,0.18,22.0
2631,1962,269,2024-01-04 06:41:00,400.15,0.0,20,0.15,24.31
2632,210,286,2024-01-21 06:37:00,392.07,0.0,50,0.18,27.11
2633,816,197,2024-01-19 04:13:00,585.18,29.26,50,0.2,27.61
2634,1832,274,2024-01-01 17:46:00,401.58,0.0,40,0.18,24.47
2635,609,78,2024-03-16 07:22:00,504.44,0.0,50,0.15,25.75
2636,447,141,2024-03-05 12:31:00,305.24,15.26,40,0.15,23.71
2637,460,288,2024-03-26 09:35:00,501.11,0.0,20,0.2,19.4
2638,968,71,2024-02-11 06:18:00,259.64,12.98,50,0.18,25.07
2639,472,456,2024-03-29 18:11:00,166.55,16.66,40,0.2,20.27
2640,1744,50,2024-02-16 20:14:00,228.42,34.26,50,0.18,20.94
2641,370,455,2024-02-22 01:53:00,354.6,0.0,50,0.2,13.43
2642,900,372,2024-02-22 23:02:00,207.98,0.0,20,0.15,14.16
2643,1958,369,2024-01-10 22:02:00,438.2,21.91,50,0.15,17.57
2644,1516,80,2024-01-18 05:35:00,1267.81,126.78,20,0.18,32.04
2645,923,235,2024-03-21 13:35:00,596.63,0.0,40,0.18,30.64
2646,137,287,2024-01-16 16:34:00,490.42,0.0,30,0.2,23.96
2647,367,307,2024-02-20 16:24:00,77.08,0.0,30,0.2,20.0
2648,912,155,2024-02-09 05:51:00,165.1,0.0,20,0.2,16.29
2649,184,60,2024-02-16 07:18:00,961.44,0.0,20,0.2,37.89
2650,1612,33,2024-03-22 21:11:00,433.8,0.0,40,0.2,27.57
2651,1311,437,2024-02-29 13:28:00,297.37,0.0,40,0.15,20.73
2652,472,127,2024-02-16 11:51:00,387.13,58.07,40,0.15,20.26
2653,1399,221,2024-01-05 10:14:00,463.15,0.0,20,0.15,17.59
2654,654,200,2024-01-19 17:34:00,341.88,51.28,50,0.2,25.55
2655,749,417,2024-03-09 19:04:00,577.52,28.88,20,0.2,28.25
2656,537,126,2024-02-18 00:58:00,240.43,0.0,40,0.15,14.84
2657,1535,41,2024-02-27 23:12:00,316.71,15.84,30,0.15,21.34
2658,802,275,2024-01-23 03:54:00,321.11,0.0,30,0.2,20.59
2659,1603,469,2024-02-04 17:34:00,696.65,0.0,30,0.2,20.55
2660,1274,297,2024-02-12 14:59:00,397.95,0.0,50,0.15,26.93
2661,920,85,2024-01-07 11:47:00,150.21,15.02,20,0.15,8.09
2662,510,89,2024-03-03 19:48:00,185.22,0.0,40,0.2,21.13
2663,630,42,2024-02-10 23:35:00,467.06,0.0,30,0.18,22.01
2664,1002,120,2024-03-02 21:29:00,106.34,0.0,40,0.2,19.51
2665,1097,279,2024-02-16 10:24:00,535.47,0.0,30,0.18,24.04
2666,1306,459,2024-02-04 20:21:00,46.6,0.0,50,0.2,8.23
2667,916,33,2024-01-14 00:40:00,120.07,12.01,40,0.18,14.51
2668,1984,276,2024-02-29 03:21:00,194.34,0.0,30,0.15,22.07
2669,1384,153,2024-03-04 23:03:00,580.5,29.02,20,0.18,20.05
2670,1034,90,2024-02-23 21:19:00,285.2,14.26,20,0.15,12.5
2671,1235,104,2024-03-08 11:26:00,464.96,0.0,20,0.15,20.52
2672,1859,436,2024-03-05 05:37:00,442.01,0.0,30,0.18,26.01
2673,152,12,2024-01-03 04:20:00,156.43,0.0,20,0.15,18.71
2674,1029,160,2024-02-27 12:01:00,183.42,0.0,50,0.2,23.62
2675,1219,417,2024-02-21 13:46:00,338.93,0.0,40,0.15,24.98
2676,1978,458,2024-02-13 04:16:00,276.15,13.81,50,0.18,13.09
2677,1307,196,2024-03-27 14:57:00,226.2,0.0,20,0.15,21.34
2678,464,399,2024-03-30 05:46:00,69.21,6.92,20,0.2,17.16
2679,1137,307,2024-01-10 18:17:00,100.73,0.0,20,0.18,9.95
2680,271,262,2024-02-17 23:33:00,194.05,0.0,40,0.15,20.59
2681,1187,91,2024-01-21 05:14:00,239.66,11.98,50,0.2,13.43
2682,460,197,2024-02-24 16:27:00,172.33,8.62,20,0.15,15.28
2683,105,69,2024-02-09 00:55:00,68.83,3.44,40,0.15,10.54
2684,1717,466,2024-03-19 06:10:00,151.22,0.0,30,0.18,14.79
2685,1580,220,2024-01-13 21:40:00,131.6,0.0,50,0.18,12.16
